Time,Temperature °C,Humidity %,pTemperature °C,pressure,Lux
2021-09-18 20:56:21.419959,21,68,21.95,1018.916,0
2021-09-18 20:56:26.540413,21,68,21.95,1018.921,0
2021-09-18 20:56:31.649003,21,68,21.95,1018.922,0
2021-09-18 20:56:36.779614,21,68,21.95,1018.927,0
2021-09-18 20:56:41.894335,21,68,21.95,1018.927,0
2021-09-18 20:56:47.009896,21,68,21.95,1018.924,0
2021-09-18 20:56:52.137853,21,68,21.95,1018.922,0
2021-09-18 20:56:57.249737,21,68,21.95,1018.921,0
2021-09-18 20:57:02.370711,21,69,21.95,1018.919,0
2021-09-18 20:57:07.493766,21,69,21.95,1018.927,0
2021-09-18 20:57:12.610720,21,68,21.95,1018.926,0
2021-09-18 20:57:17.744603,21,68,21.95,1018.924,0
2021-09-18 20:57:22.843300,21,69,21.95,1018.922,0
2021-09-18 20:57:27.967434,21,68,21.95,1018.915,0
2021-09-18 20:57:33.081518,21,68,21.95,1018.917,0
2021-09-18 20:57:38.206319,21,68,21.95,1018.914,0
2021-09-18 20:57:43.325663,21,68,21.95,1018.924,0
2021-09-18 20:57:48.423712,21,69,21.95,1018.929,0
2021-09-18 20:57:53.531260,21,68,21.95,1018.933,0
2021-09-18 20:57:58.627202,21,68,21.95,1018.932,0
2021-09-18 20:58:03.817844,21,68,21.95,1018.932,0
2021-09-18 20:58:08.937899,21,68,21.95,1018.937,0
2021-09-18 20:58:14.051527,21,68,21.94,1018.928,0
2021-09-18 20:58:19.168532,21,68,21.94,1018.93,0
2021-09-18 20:58:24.301388,21,69,21.94,1018.936,0
2021-09-18 20:58:29.416757,21,69,21.94,1018.93,0
2021-09-18 20:58:34.534109,21,69,21.94,1018.925,0
2021-09-18 20:58:39.653527,21,69,21.94,1018.923,0
2021-09-18 20:58:44.778407,21,69,21.94,1018.925,0
2021-09-18 20:58:49.893411,21,69,21.94,1018.925,0
2021-09-18 20:58:55.015025,21,69,21.94,1018.928,0
2021-09-18 20:59:00.136485,21,68,21.94,1018.928,0
2021-09-18 20:59:05.257201,21,68,21.94,1018.931,0
2021-09-18 20:59:10.379006,21,68,21.94,1018.934,0
2021-09-18 20:59:15.494781,21,68,21.94,1018.929,0
2021-09-18 20:59:20.609014,21,68,21.94,1018.922,0
2021-09-18 20:59:25.732702,21,68,21.94,1018.924,0
2021-09-18 20:59:30.854549,21,68,21.94,1018.926,0
2021-09-18 20:59:35.970626,21,68,21.94,1018.932,0
2021-09-18 20:59:41.084594,21,68,21.93,1018.923,0
2021-09-18 20:59:46.212638,21,68,21.93,1018.937,0
2021-09-18 20:59:51.335268,21,68,21.93,1018.932,0
2021-09-18 20:59:56.448522,21,68,21.93,1018.935,0
2021-09-18 21:00:01.571649,21,68,21.93,1018.945,0
2021-09-18 21:00:06.686981,21,68,21.94,1018.954,0
2021-09-18 21:00:11.822289,21,69,21.93,1018.957,0
2021-09-18 21:00:16.922804,21,69,21.93,1018.958,0
2021-09-18 21:00:22.049771,21,68,21.93,1018.958,0
2021-09-18 21:00:27.163925,21,68,21.93,1018.956,0
2021-09-18 21:00:32.297635,21,68,21.93,1018.959,0
2021-09-18 21:00:37.420237,21,68,21.93,1018.954,0
2021-09-18 21:00:42.527840,21,68,21.93,1018.953,0
2021-09-18 21:00:47.648745,21,68,21.93,1018.952,0
2021-09-18 21:00:52.748521,21,68,21.93,1018.952,0
2021-09-18 21:00:57.895744,21,68,21.93,1018.962,0
2021-09-18 21:01:03.023670,21,68,21.93,1018.974,0
2021-09-18 21:01:08.127489,21,69,21.93,1018.974,0
2021-09-18 21:01:13.255695,21,69,21.93,1018.971,0
2021-09-18 21:01:18.384351,21,69,21.93,1018.976,0
2021-09-18 21:01:23.489263,21,69,21.93,1018.981,0
2021-09-18 21:01:28.603337,21,69,21.93,1018.976,0
2021-09-18 21:01:33.726422,21,69,21.93,1018.968,0
2021-09-18 21:01:38.858734,21,69,21.93,1018.966,0
2021-09-18 21:01:43.969772,21,69,21.93,1018.961,0
2021-09-18 21:01:49.081825,21,68,21.93,1018.952,0
2021-09-18 21:01:54.205592,21,68,21.93,1018.959,0
2021-09-18 21:01:59.334694,21,68,21.93,1018.962,0
2021-09-18 21:02:04.460668,21,69,21.92,1018.967,0
2021-09-18 21:02:09.561315,21,69,21.92,1018.965,0
2021-09-18 21:02:14.702637,21,69,21.92,1018.967,0
2021-09-18 21:02:19.822658,21,69,21.92,1018.967,0
2021-09-18 21:02:24.924672,21,69,21.92,1018.97,0
2021-09-18 21:02:30.041405,21,69,21.92,1018.966,0
2021-09-18 21:02:35.168947,21,69,21.92,1018.963,0
2021-09-18 21:02:40.297877,21,69,21.92,1018.959,0
2021-09-18 21:02:45.426454,21,69,21.92,1018.958,0
2021-09-18 21:02:50.528960,21,68,21.92,1018.954,0
2021-09-18 21:02:55.649015,21,68,21.92,1018.958,0
2021-09-18 21:03:00.772685,21,68,21.92,1018.958,0
2021-09-18 21:03:05.890243,21,68,21.92,1018.964,0
2021-09-18 21:03:11.017680,21,68,21.92,1018.969,0
2021-09-18 21:03:16.130036,21,68,21.92,1018.968,0
2021-09-18 21:03:21.260565,21,68,21.92,1018.957,0
2021-09-18 21:03:26.378371,21,68,21.92,1018.964,0
2021-09-18 21:03:31.507462,21,68,21.91,1018.955,0
2021-09-18 21:03:36.617229,21,69,21.92,1018.967,0
2021-09-18 21:03:41.729277,21,68,21.92,1018.966,0
2021-09-18 21:03:46.858760,21,68,21.92,1018.967,0
2021-09-18 21:03:51.975443,21,68,21.91,1018.96,0
2021-09-18 21:03:57.084726,21,69,21.91,1018.967,0
2021-09-18 21:04:02.208610,21,69,21.91,1018.967,0
2021-09-18 21:04:07.325905,21,69,21.91,1018.964,0
2021-09-18 21:04:12.412604,21,69,21.91,1018.963,0
2021-09-18 21:04:17.496853,21,68,21.91,1018.958,0
2021-09-18 21:04:22.598622,21,68,21.91,1018.958,0
2021-09-18 21:04:27.712009,21,68,21.91,1018.963,0
2021-09-18 21:04:32.827787,21,68,21.91,1018.961,0
2021-09-18 21:04:37.945964,21,69,21.91,1018.968,0
2021-09-18 21:04:43.070396,21,69,21.9,1018.959,0
2021-09-18 21:04:48.190326,21,68,21.9,1018.964,0
2021-09-18 21:04:53.308320,21,68,21.9,1018.962,0
2021-09-18 21:04:58.438887,21,68,21.91,1018.966,0
2021-09-18 21:05:03.552704,21,68,21.91,1018.966,0
2021-09-18 21:05:08.674841,21,68,21.91,1018.971,0
2021-09-18 21:05:13.798701,21,68,21.91,1018.973,0
2021-09-18 21:05:18.910733,21,68,21.91,1018.973,0
2021-09-18 21:05:24.036250,21,68,21.91,1018.975,0
2021-09-18 21:05:29.150689,21,68,21.91,1018.968,0
2021-09-18 21:05:34.273638,21,68,21.91,1018.971,0
2021-09-18 21:05:39.386598,21,68,21.9,1018.969,0
2021-09-18 21:05:44.508677,21,68,21.9,1018.969,0
2021-09-18 21:05:49.623753,21,69,21.9,1018.969,0
2021-09-18 21:05:54.756960,21,69,21.9,1018.965,0
2021-09-18 21:05:59.876769,21,70,21.9,1018.972,0
2021-09-18 21:06:04.981050,21,70,21.9,1018.977,0
2021-09-18 21:06:10.113303,21,71,21.9,1018.972,0
2021-09-18 21:06:15.227218,21,70,21.9,1018.975,0
2021-09-18 21:06:20.350576,21,70,21.9,1018.974,0
2021-09-18 21:06:25.440301,21,70,21.9,1018.969,0
2021-09-18 21:06:30.529133,21,70,21.9,1018.971,0
2021-09-18 21:06:35.703650,21,69,21.9,1018.979,0
2021-09-18 21:06:40.837128,21,69,21.9,1018.985,0
2021-09-18 21:06:45.956328,21,70,21.9,1018.982,0
2021-09-18 21:06:51.076618,21,70,21.9,1018.978,0
2021-09-18 21:06:56.184620,21,69,21.9,1018.97,0
2021-09-18 21:07:01.309556,21,69,21.9,1018.975,0
2021-09-18 21:07:06.398388,21,69,21.9,1018.98,0
2021-09-18 21:07:11.488775,21,69,21.9,1018.978,0
2021-09-18 21:07:16.674889,21,69,21.9,1018.977,0
2021-09-18 21:07:21.798889,21,69,21.9,1018.975,0
2021-09-18 21:07:26.903100,21,69,21.9,1018.977,0
2021-09-18 21:07:32.038657,21,69,21.9,1018.973,0
2021-09-18 21:07:37.143103,21,70,21.9,1018.971,0
2021-09-18 21:07:42.263660,21,70,21.9,1018.974,0
2021-09-18 21:07:47.400791,21,69,21.9,1018.973,0
2021-09-18 21:07:52.528054,21,69,21.89,1018.971,0
2021-09-18 21:07:57.627730,21,69,21.89,1018.976,0
2021-09-18 21:08:02.764202,21,69,21.89,1018.976,0
2021-09-18 21:08:07.867154,21,69,21.89,1018.972,0
2021-09-18 21:08:12.980233,21,69,21.89,1018.976,0
2021-09-18 21:08:18.106429,21,69,21.89,1018.977,0
2021-09-18 21:08:23.229329,21,69,21.89,1018.982,0
2021-09-18 21:08:28.352410,21,69,21.89,1018.982,0
2021-09-18 21:08:33.443710,21,69,21.89,1018.979,0
2021-09-18 21:08:38.528508,21,68,21.89,1018.976,0
2021-09-18 21:08:43.710399,21,68,21.89,1018.976,0
2021-09-18 21:08:48.832304,21,68,21.89,1018.972,0
2021-09-18 21:08:53.953134,21,68,21.89,1018.975,0
2021-09-18 21:08:59.062987,21,68,21.89,1018.973,0
2021-09-18 21:09:04.194956,21,68,21.89,1018.985,0
2021-09-18 21:09:09.314969,21,68,21.89,1018.99,0
2021-09-18 21:09:14.400673,21,68,21.89,1018.99,0
2021-09-18 21:09:19.487147,21,68,21.89,1018.985,0
2021-09-18 21:09:24.580443,21,68,21.89,1018.985,0
2021-09-18 21:09:29.691675,21,69,21.89,1018.996,0
2021-09-18 21:09:34.803277,21,68,21.89,1018.998,0
2021-09-18 21:09:39.934421,21,68,21.88,1018.994,0
2021-09-18 21:09:45.053264,21,68,21.89,1018.996,0
2021-09-18 21:09:50.174991,21,69,21.88,1018.998,0
2021-09-18 21:09:55.284047,21,69,21.88,1018.991,0
2021-09-18 21:10:00.421976,21,68,21.89,1018.996,0
2021-09-18 21:10:05.522006,21,68,21.89,1018.998,0
2021-09-18 21:10:10.652763,21,68,21.88,1018.996,0
2021-09-18 21:10:15.765311,21,69,21.88,1019.008,0
2021-09-18 21:10:20.893510,21,69,21.88,1019.007,0
2021-09-18 21:10:25.995218,21,69,21.88,1019.007,0
2021-09-18 21:10:31.127657,21,69,21.88,1019.002,0
2021-09-18 21:10:36.249662,21,69,21.88,1019.003,0
2021-09-18 21:10:41.372842,21,69,21.88,1019.003,0
2021-09-18 21:10:46.492133,21,68,21.88,1019.007,0
2021-09-18 21:10:51.614217,21,68,21.88,1019,0
2021-09-18 21:10:56.827248,21,68,21.88,1019,0
2021-09-18 21:11:01.965920,21,69,21.88,1018.998,0
2021-09-18 21:11:07.074652,21,68,21.88,1019.005,0
2021-09-18 21:11:12.192239,21,68,21.88,1019.005,0
2021-09-18 21:11:17.310812,21,68,21.88,1019.006,0
2021-09-18 21:11:22.401700,21,68,21.87,1019,0
2021-09-18 21:11:27.500486,21,68,21.87,1018.996,0
2021-09-18 21:11:32.681007,21,68,21.87,1019.001,0
2021-09-18 21:11:37.785057,21,68,21.87,1019.008,0
2021-09-18 21:11:42.869335,21,68,21.87,1019.009,0
2021-09-18 21:11:48.041174,21,69,21.87,1019.013,0
2021-09-18 21:11:53.157529,21,69,21.87,1019.009,0
2021-09-18 21:11:58.277108,21,69,21.87,1019.001,0
2021-09-18 21:12:03.375072,21,68,21.87,1019.001,0
2021-09-18 21:12:08.460383,21,68,21.87,1018.999,0
2021-09-18 21:12:13.636256,21,68,21.87,1018.999,0
2021-09-18 21:12:18.724702,21,68,21.87,1018.995,0
2021-09-18 21:12:23.873035,21,68,21.87,1018.995,0
2021-09-18 21:12:28.985185,21,68,21.87,1018.994,0
2021-09-18 21:12:34.086861,21,68,21.87,1018.999,0
2021-09-18 21:12:39.237972,21,68,21.87,1019,0
2021-09-18 21:12:44.364135,21,68,21.87,1018.997,0
2021-09-18 21:12:49.454969,21,69,21.87,1019.002,0
2021-09-18 21:12:54.541651,21,69,21.86,1018.998,0
2021-09-18 21:12:59.715312,21,69,21.87,1019.008,0
2021-09-18 21:13:04.827569,21,69,21.86,1018.993,0
2021-09-18 21:13:09.938347,21,68,21.86,1018.991,0
2021-09-18 21:13:15.075755,21,68,21.86,1019.003,0
2021-09-18 21:13:20.194385,21,68,21.86,1019.005,0
2021-09-18 21:13:25.317240,21,68,21.86,1018.999,0
2021-09-18 21:13:30.408674,21,68,21.86,1019.001,0
2021-09-18 21:13:35.505727,21,68,21.86,1019.003,0
2021-09-18 21:13:40.671181,21,68,21.86,1019.011,0
2021-09-18 21:13:45.760152,21,69,21.86,1019.009,0
2021-09-18 21:13:50.907145,21,68,21.86,1019.022,0
2021-09-18 21:13:56.031818,21,68,21.85,1019.008,0
2021-09-18 21:14:01.155148,21,68,21.86,1019.01,0
2021-09-18 21:14:06.266857,21,68,21.86,1019.007,0
2021-09-18 21:14:11.356157,21,68,21.86,1019.009,0
2021-09-18 21:14:16.449600,21,68,21.86,1019.01,0
2021-09-18 21:14:21.639294,21,68,21.85,1019,0
2021-09-18 21:14:26.753472,21,68,21.85,1019.008,0
2021-09-18 21:14:31.881396,21,68,21.85,1019.007,0
2021-09-18 21:14:36.976375,21,68,21.85,1019.008,0
2021-09-18 21:14:42.119986,21,68,21.85,1019.01,0
2021-09-18 21:14:47.230002,21,69,21.85,1019.006,0
2021-09-18 21:14:52.353196,21,69,21.85,1019.01,0
2021-09-18 21:14:57.445963,21,68,21.85,1019.011,0
2021-09-18 21:15:02.532809,21,68,21.85,1019.013,0
2021-09-18 21:15:07.711439,21,68,21.85,1019.021,0
2021-09-18 21:15:12.840583,21,68,21.85,1019.014,0
2021-09-18 21:15:17.960772,21,68,21.85,1019.012,0
2021-09-18 21:15:23.070793,21,68,21.85,1019.012,0
2021-09-18 21:15:28.236380,21,68,21.85,1019.018,0
2021-09-18 21:15:33.422265,21,69,21.85,1019.014,0
2021-09-18 21:15:38.533759,21,69,21.85,1019.011,0
2021-09-18 21:15:43.663285,21,69,21.85,1019.007,0
2021-09-18 21:15:48.778545,21,69,21.85,1019.011,0
2021-09-18 21:15:53.898275,21,68,21.85,1019.012,0
2021-09-18 21:15:59.013104,21,69,21.85,1019.012,0
2021-09-18 21:16:04.138915,21,69,21.84,1019.007,0
2021-09-18 21:16:09.248445,21,68,21.85,1019.014,0
2021-09-18 21:16:14.387022,21,69,21.84,1019.014,0
2021-09-18 21:16:19.491923,21,69,21.85,1019.017,0
2021-09-18 21:16:24.629732,21,68,21.85,1019.022,0
2021-09-18 21:16:29.741485,21,68,21.85,1019.034,0
2021-09-18 21:16:34.860790,21,68,21.85,1019.034,0
2021-09-18 21:16:39.984928,21,68,21.85,1019.025,0
2021-09-18 21:16:45.093945,21,68,21.84,1019.023,0
2021-09-18 21:16:50.224281,21,68,21.84,1019.032,0
2021-09-18 21:16:55.324098,21,69,21.84,1019.032,0
2021-09-18 21:17:00.414877,21,69,21.85,1019.03,0
2021-09-18 21:17:05.515724,21,68,21.85,1019.032,0
2021-09-18 21:17:10.696849,21,68,21.85,1019.032,0
2021-09-18 21:17:15.830224,21,68,21.84,1019.028,0
2021-09-18 21:17:20.939234,21,68,21.84,1019.023,0
2021-09-18 21:17:26.061039,21,68,21.84,1019.018,0
2021-09-18 21:17:31.155878,21,68,21.84,1019.012,0
2021-09-18 21:17:36.302524,21,68,21.84,1019.009,0
2021-09-18 21:17:41.397700,21,68,21.84,1019.008,0
2021-09-18 21:17:46.493045,21,69,21.84,1019.013,0
2021-09-18 21:17:51.649830,21,69,21.84,1019.013,0
2021-09-18 21:17:56.782803,21,69,21.84,1019.017,0
2021-09-18 21:18:01.887266,21,69,21.84,1019.018,0
2021-09-18 21:18:07.015508,21,69,21.84,1019.021,0
2021-09-18 21:18:12.139433,21,69,21.84,1019.013,0
2021-09-18 21:18:17.250172,21,69,21.84,1019.001,0
2021-09-18 21:18:22.368250,21,69,21.84,1018.998,0
2021-09-18 21:18:27.455316,21,69,21.84,1019.005,0
2021-09-18 21:18:32.609517,21,69,21.84,1019.01,0
2021-09-18 21:18:37.744676,21,69,21.84,1019.018,0
2021-09-18 21:18:42.854800,21,69,21.84,1019.019,0
2021-09-18 21:18:47.947601,21,68,21.84,1019.023,0
2021-09-18 21:18:53.100723,21,68,21.84,1019.029,0
2021-09-18 21:18:58.187964,21,68,21.84,1019.024,0
2021-09-18 21:19:03.325063,21,68,21.84,1019.022,0
2021-09-18 21:19:08.422030,21,69,21.84,1019.022,0
2021-09-18 21:19:13.513054,21,69,21.83,1019.016,0
2021-09-18 21:19:18.696543,21,68,21.83,1019.011,0
2021-09-18 21:19:23.820413,21,68,21.83,1019.009,0
2021-09-18 21:19:28.946459,21,68,21.83,1019.01,0
2021-09-18 21:19:34.051049,21,68,21.83,1019.008,0
2021-09-18 21:19:39.181303,21,68,21.83,1019.005,0
2021-09-18 21:19:44.298585,21,68,21.83,1019.005,0
2021-09-18 21:19:49.384294,21,68,21.82,1019.003,0
2021-09-18 21:19:54.479051,21,68,21.82,1019.009,0
2021-09-18 21:19:59.661793,21,68,21.82,1019.003,0
2021-09-18 21:20:04.766750,21,68,21.82,1018.999,0
2021-09-18 21:20:09.902010,21,69,21.82,1019.002,0
2021-09-18 21:20:15.023202,21,68,21.82,1019.004,0
2021-09-18 21:20:20.136729,21,68,21.82,1019.005,0
2021-09-18 21:20:25.228237,21,68,21.82,1019.005,0
2021-09-18 21:20:30.372997,21,69,21.82,1019.005,0
2021-09-18 21:20:35.463463,21,69,21.82,1019.012,0
2021-09-18 21:20:40.615550,21,69,21.82,1019.01,0
2021-09-18 21:20:45.736579,21,69,21.82,1018.999,0
2021-09-18 21:20:50.858615,21,69,21.82,1019.002,0
2021-09-18 21:20:55.972362,21,69,21.82,1018.994,0
2021-09-18 21:21:01.057609,21,68,21.82,1018.994,0
2021-09-18 21:21:06.213035,21,68,21.82,1018.994,0
2021-09-18 21:21:11.345538,21,68,21.82,1018.992,0
2021-09-18 21:21:16.473936,21,69,21.82,1018.994,0
2021-09-18 21:21:21.576571,21,69,21.82,1018.999,0
2021-09-18 21:21:26.696434,21,69,21.82,1018.995,0
2021-09-18 21:21:31.803841,21,69,21.82,1018.995,0
2021-09-18 21:21:36.943996,21,68,21.82,1018.997,0
2021-09-18 21:21:42.062458,21,69,21.82,1018.992,0
2021-09-18 21:21:47.178265,21,68,21.82,1018.995,0
2021-09-18 21:21:52.300565,21,68,21.82,1018.992,0
2021-09-18 21:21:57.411584,21,69,21.82,1018.985,0
2021-09-18 21:22:02.507312,21,68,21.82,1018.983,0
2021-09-18 21:22:07.651856,21,68,21.81,1018.981,0
2021-09-18 21:22:12.779053,21,68,21.81,1018.985,0
2021-09-18 21:22:17.893254,21,69,21.82,1018.992,0
2021-09-18 21:22:23.020997,21,69,21.82,1019.003,0
2021-09-18 21:22:28.137407,21,69,21.82,1019.01,0
2021-09-18 21:22:33.266554,21,69,21.82,1019.015,0
2021-09-18 21:22:38.373460,21,68,21.82,1019.011,0
2021-09-18 21:22:43.484527,21,68,21.82,1019.009,0
2021-09-18 21:22:48.619245,21,68,21.82,1019.005,0
2021-09-18 21:22:53.738950,21,68,21.82,1019.007,0
2021-09-18 21:22:58.866456,21,68,21.82,1019.002,0
2021-09-18 21:23:03.981307,21,69,21.82,1018.999,0
2021-09-18 21:23:09.100442,21,69,21.82,1018.995,0
2021-09-18 21:23:14.223295,21,69,21.82,1018.985,0
2021-09-18 21:23:19.306902,21,69,21.82,1018.993,0
2021-09-18 21:23:24.400144,21,68,21.82,1018.994,0
2021-09-18 21:23:29.483892,21,68,21.82,1018.99,0
2021-09-18 21:23:34.594670,21,68,21.82,1018.987,0
2021-09-18 21:23:39.717118,21,68,21.81,1018.985,0
2021-09-18 21:23:44.833251,21,68,21.81,1018.982,0
2021-09-18 21:23:49.949071,21,69,21.81,1018.986,0
2021-09-18 21:23:55.064925,21,70,21.81,1018.987,0
2021-09-18 21:24:00.200612,21,70,21.81,1018.984,0
2021-09-18 21:24:05.314499,21,69,21.81,1018.977,0
2021-09-18 21:24:10.399372,21,69,21.81,1018.977,0
2021-09-18 21:24:15.486346,21,68,21.81,1018.98,0
2021-09-18 21:24:20.670545,21,68,21.81,1018.978,0
2021-09-18 21:24:25.793893,21,69,21.81,1018.977,0
2021-09-18 21:24:30.904248,21,69,21.81,1018.977,0
2021-09-18 21:24:36.032076,21,69,21.81,1018.977,0
2021-09-18 21:24:41.152564,21,69,21.81,1018.977,0
2021-09-18 21:24:46.275722,21,68,21.81,1018.983,0
2021-09-18 21:24:51.362736,21,68,21.81,1018.992,0
2021-09-18 21:24:56.452911,21,68,21.81,1018.987,0
2021-09-18 21:25:01.639189,21,69,21.81,1018.991,0
2021-09-18 21:25:06.750255,21,69,21.81,1018.987,0
2021-09-18 21:25:11.874400,21,69,21.81,1018.975,0
2021-09-18 21:25:16.987089,21,69,21.81,1018.977,0
2021-09-18 21:25:22.119604,21,69,21.8,1018.973,0
2021-09-18 21:25:27.226586,21,70,21.8,1018.97,0
2021-09-18 21:25:32.358949,21,70,21.81,1018.977,0
2021-09-18 21:25:37.456206,21,69,21.81,1018.982,0
2021-09-18 21:25:42.546068,21,69,21.81,1018.987,0
2021-09-18 21:25:47.713185,21,69,21.81,1018.98,0
2021-09-18 21:25:52.839711,21,69,21.81,1018.985,0
2021-09-18 21:25:57.959573,21,69,21.8,1018.986,0
2021-09-18 21:26:03.075833,21,69,21.8,1018.984,0
2021-09-18 21:26:08.187724,21,68,21.8,1018.972,0
2021-09-18 21:26:13.306690,21,68,21.8,1018.971,0
2021-09-18 21:26:18.404821,21,68,21.8,1018.967,0
2021-09-18 21:26:23.501991,21,68,21.8,1018.968,0
2021-09-18 21:26:28.675364,21,68,21.8,1018.966,0
2021-09-18 21:26:33.763914,21,69,21.8,1018.966,0
2021-09-18 21:26:38.925630,21,70,21.8,1018.972,0
2021-09-18 21:26:44.032419,21,69,21.8,1018.974,0
2021-09-18 21:26:49.161286,21,69,21.8,1018.974,0
2021-09-18 21:26:54.279279,21,69,21.8,1018.976,0
2021-09-18 21:26:59.400988,21,69,21.8,1018.982,0
2021-09-18 21:27:04.521231,21,69,21.8,1018.979,0
2021-09-18 21:27:09.635928,21,70,21.8,1018.976,0
2021-09-18 21:27:14.757997,21,69,21.8,1018.972,0
2021-09-18 21:27:19.878752,21,69,21.79,1018.971,0
2021-09-18 21:27:24.994806,21,68,21.79,1018.971,0
2021-09-18 21:27:30.124537,21,68,21.79,1018.964,0
2021-09-18 21:27:35.236945,21,68,21.79,1018.973,0
2021-09-18 21:27:40.364722,21,68,21.79,1018.973,0
2021-09-18 21:27:45.493828,21,69,21.79,1018.975,0
2021-09-18 21:27:50.596392,21,70,21.79,1018.966,0
2021-09-18 21:27:55.721835,21,70,21.79,1018.969,0
2021-09-18 21:28:00.828326,21,70,21.79,1018.966,0
2021-09-18 21:28:05.958943,21,70,21.79,1018.955,0
2021-09-18 21:28:11.076827,21,69,21.78,1018.946,0
2021-09-18 21:28:16.201628,21,69,21.79,1018.948,0
2021-09-18 21:28:21.317932,21,69,21.79,1018.951,0
2021-09-18 21:28:26.436180,21,69,21.79,1018.953,0
2021-09-18 21:28:31.560567,21,69,21.79,1018.953,0
2021-09-18 21:28:36.681237,21,69,21.79,1018.96,0
2021-09-18 21:28:41.798825,21,68,21.79,1018.956,0
2021-09-18 21:28:46.906376,21,69,21.78,1018.958,0
2021-09-18 21:28:52.036709,21,69,21.78,1018.959,0
2021-09-18 21:28:57.149823,21,69,21.79,1018.966,0
2021-09-18 21:29:02.275917,21,69,21.78,1018.961,0
2021-09-18 21:29:07.410335,21,69,21.78,1018.962,0
2021-09-18 21:29:12.531647,21,69,21.78,1018.959,0
2021-09-18 21:29:17.635428,21,69,21.78,1018.958,0
2021-09-18 21:29:22.766519,21,69,21.78,1018.952,0
2021-09-18 21:29:27.881759,21,68,21.78,1018.954,0
2021-09-18 21:29:32.995671,21,69,21.78,1018.959,0
2021-09-18 21:29:38.122076,21,69,21.78,1018.958,0
2021-09-18 21:29:43.240856,21,69,21.78,1018.959,0
2021-09-18 21:29:48.369264,21,68,21.78,1018.96,0
2021-09-18 21:29:53.475529,21,68,21.78,1018.964,0
2021-09-18 21:29:58.597134,21,68,21.78,1018.96,0
2021-09-18 21:30:03.720588,21,68,21.78,1018.959,0
2021-09-18 21:30:08.830831,21,68,21.78,1018.957,0
2021-09-18 21:30:13.953301,21,68,21.78,1018.962,0
2021-09-18 21:30:19.069130,21,69,21.78,1018.96,0
2021-09-18 21:30:24.206039,21,69,21.78,1018.957,0
2021-09-18 21:30:29.316036,21,69,21.78,1018.957,0
2021-09-18 21:30:34.440993,21,69,21.78,1018.953,0
2021-09-18 21:30:39.555063,21,69,21.78,1018.957,0
2021-09-18 21:30:44.673035,21,69,21.78,1018.963,0
2021-09-18 21:30:49.806000,21,69,21.78,1018.965,0
2021-09-18 21:30:54.921859,21,68,21.78,1018.962,0
2021-09-18 21:31:00.038899,21,68,21.78,1018.955,0
2021-09-18 21:31:05.254176,21,68,21.78,1018.956,0
2021-09-18 21:31:10.377444,21,68,21.78,1018.97,0
2021-09-18 21:31:15.463994,21,68,21.78,1018.979,0
2021-09-18 21:31:20.719507,21,68,21.78,1018.983,0
2021-09-18 21:31:25.943605,21,68,21.78,1018.977,0
2021-09-18 21:31:31.260396,21,69,21.78,1018.975,0
2021-09-18 21:31:36.383938,21,69,21.78,1018.967,0
2021-09-18 21:31:41.491193,21,69,21.78,1018.961,0
2021-09-18 21:31:46.617434,21,69,21.78,1018.968,0
2021-09-18 21:31:51.711068,21,69,21.78,1018.97,0
2021-09-18 21:31:56.873271,21,69,21.77,1018.964,0
2021-09-18 21:32:02.597776,21,69,21.77,1018.964,0
2021-09-18 21:32:07.724016,21,69,21.77,1018.96,0
2021-09-18 21:32:12.943095,21,69,21.77,1018.964,0
2021-09-18 21:32:18.161862,21,69,21.77,1018.969,0
2021-09-18 21:32:23.288866,21,68,21.78,1018.971,0
2021-09-18 21:32:28.398037,21,68,21.78,1018.973,0
2021-09-18 21:32:33.488568,21,68,21.78,1018.97,0
2021-09-18 21:32:38.652859,21,69,21.77,1018.964,0
2021-09-18 21:32:43.774686,21,69,21.77,1018.966,0
2021-09-18 21:32:48.895201,21,69,21.77,1018.959,0
2021-09-18 21:32:54.012273,21,69,21.77,1018.959,0
2021-09-18 21:32:59.426427,21,69,21.77,1018.964,0
2021-09-18 21:33:04.519008,21,69,21.77,1018.968,0
2021-09-18 21:33:09.618948,21,69,21.77,1018.967,0
2021-09-18 21:33:14.792267,21,69,21.77,1018.97,0
2021-09-18 21:33:19.922014,21,69,21.77,1018.968,0
2021-09-18 21:33:25.049159,21,69,21.77,1018.972,0
2021-09-18 21:33:30.151175,21,69,21.77,1018.977,0
2021-09-18 21:33:35.538308,21,69,21.77,1018.977,0
2021-09-18 21:33:40.696149,21,69,21.77,1018.982,0
2021-09-18 21:33:45.823686,21,69,21.78,1018.986,0
2021-09-18 21:33:50.918107,21,69,21.77,1018.984,0
2021-09-18 21:33:56.016046,21,69,21.77,1018.982,0
2021-09-18 21:34:01.183052,21,69,21.78,1018.988,0
2021-09-18 21:34:06.321374,21,69,21.78,1018.988,0
2021-09-18 21:34:11.408645,21,69,21.77,1018.986,0
2021-09-18 21:34:16.492931,21,69,21.77,1018.982,0
2021-09-18 21:34:21.665393,21,69,21.77,1018.975,0
2021-09-18 21:34:26.777285,21,69,21.77,1018.967,0
2021-09-18 21:34:31.901341,21,69,21.77,1018.967,0
2021-09-18 21:34:37.022972,21,68,21.77,1018.962,0
2021-09-18 21:34:42.146114,21,69,21.77,1018.962,0
